protein_accession	protein_name	protein_length	gene	organism_taxid	organism_name	organism_fullname	in_alphafold	interpro_accession	entry_type	entry_integrated	interpro_protein_length	fragment_start	fragment_end	fragment_status	protein_group
A0A931CJE2	DUF2254 domain-containing protein	495	IV500_01485	2935737	Arthrobacter terrae	Arthrobacter terrae	True	IPR018723	family		495	20	429	CONTINUOUS	DUF2254_membrane
A0A931FBN6	DUF2254 domain-containing protein	464	I2501_12550	2789292	Streptacidiphilus fuscans	Streptacidiphilus fuscans	True	IPR018723	family		464	20	395	CONTINUOUS	DUF2254_membrane
A0A931GFK7	DUF2254 domain-containing protein	448	IW252_001534	1285193	Zhihengliuella flava	Zhihengliuella flava	True	IPR018723	family		448	12	385	CONTINUOUS	DUF2254_membrane
A0A931HF05	DUF2254 domain-containing protein	432	I5E68_14560	2792964	Novosphingobium aureum	Novosphingobium aureum	True	IPR018723	family		432	13	383	CONTINUOUS	DUF2254_membrane
A0A931HXP3	DUF2254 domain-containing protein	459	H0267_15525	311194	Halobacillus yeomjeoni	Halobacillus yeomjeoni	True	IPR018723	family		459	27	391	CONTINUOUS	DUF2254_membrane
A0A931HYL0	DUF2254 domain-containing protein	435	H0267_15405	311194	Halobacillus yeomjeoni	Halobacillus yeomjeoni	True	IPR018723	family		435	11	380	CONTINUOUS	DUF2254_membrane
A0A931I378	DUF2254 domain-containing protein	421	I5731_09545	2793297	Methylobrevis albus	Methylobrevis albus	True	IPR018723	family		421	18	368	CONTINUOUS	DUF2254_membrane
A0A934HJB0	DUF2254 domain-containing protein	433	JAO82_04865	2795731	Pontibaca salina	Pontibaca salina	True	IPR018723	family		433	14	372	CONTINUOUS	DUF2254_membrane
A0A934I555	DUF2254 domain-containing protein	437	JDV75_11620	2765363	Corynebacterium meridianum	Corynebacterium meridianum	True	IPR018723	family		437	15	374	CONTINUOUS	DUF2254_membrane
A0A934IAR9	DUF2254 domain-containing protein	438	JAV76_09760	2795737	Sanguibacter suaedae	Sanguibacter suaedae	True	IPR018723	family		438	6	371	CONTINUOUS	DUF2254_membrane
A0A934IFE0	DUF2254 domain-containing protein	433	ILP92_06775	1964209	Palleronia pontilimi	Palleronia pontilimi	True	IPR018723	family		433	4	358	CONTINUOUS	DUF2254_membrane
A0A934JWE5	DUF2254 domain-containing protein	63	JF922_03005	3127016	Candidatus Nephthysia bennettiae	Candidatus Nephthysia bennettiae	True	IPR018723	family		63	18	53	CONTINUOUS	DUF2254_membrane
A0A934KXK2	DUF2254 domain-containing protein	437	JEM65_16175	291193	Gelidibacter salicanalis	Gelidibacter salicanalis	True	IPR018723	family		437	17	379	CONTINUOUS	DUF2254_membrane
A0A934M712	DUF2254 domain-containing protein	451	JAV76_07560	2795737	Sanguibacter suaedae	Sanguibacter suaedae	True	IPR018723	family		451	8	397	CONTINUOUS	DUF2254_membrane
A0A934MJR0	DUF2254 domain-containing protein	444	JCR33_22915	2796142	Acuticoccus mangrovi	Acuticoccus mangrovi	True	IPR018723	family		444	13	386	CONTINUOUS	DUF2254_membrane
A0A934NLR9	DUF2254 domain-containing protein	734	JGU71_01580	2799499	Antrihabitans stalagmiti	Antrihabitans stalagmiti	True	IPR018723	family		734	298	663	CONTINUOUS	DUF2254_membrane
A0A934P8Q8	DUF2254 domain-containing protein	430	JHK64_00240	640031	Streptococcus zalophi	Streptococcus zalophi	True	IPR018723	family		430	12	375	CONTINUOUS	DUF2254_membrane
A0A934PWT6	DUF2254 domain-containing protein	416	I5M19_17465	2793071	Mucilaginibacter segetis	Mucilaginibacter segetis	True	IPR018723	family		416	19	381	CONTINUOUS	DUF2254_membrane
A0A934RGI0	DUF2254 domain-containing protein	426	JIN81_17045	490093	Haloferula rosea	Haloferula rosea	True	IPR018723	family		426	15	371	CONTINUOUS	DUF2254_membrane
A0A934RNU7	DUF2254 domain-containing protein	430	JIN78_03330	454146	Roseibacillus ishigakijimensis	Roseibacillus ishigakijimensis	True	IPR018723	family		430	15	375	CONTINUOUS	DUF2254_membrane
A0A934SWW4	DUF2254 domain-containing protein	453	JJB74_18230	2801341	Noviherbaspirillum pedocola	Noviherbaspirillum pedocola	True	IPR018723	family		453	14	397	CONTINUOUS	DUF2254_membrane
A0A934VPQ0	DUF2254 domain-containing protein	422	JIN85_02450	454153	Luteolibacter pohnpeiensis	Luteolibacter pohnpeiensis	True	IPR018723	family		422	13	372	CONTINUOUS	DUF2254_membrane
A0A934WYY3	DUF2254 domain-containing protein	447	JKA74_11980	2802615	Marivirga aurantiaca	Marivirga aurantiaca	True	IPR018723	family		447	17	387	CONTINUOUS	DUF2254_membrane
A0A937A7D9	DUF2254 domain-containing protein	437	JKP34_00570	1548457	Marivirga atlantica	Marivirga atlantica	True	IPR018723	family		437	17	377	CONTINUOUS	DUF2254_membrane
A0A937CZ44	DUF2254 domain-containing protein	443	JKG68_19830	670292	Microvirga aerilata	Microvirga aerilata	True	IPR018723	family		443	12	380	CONTINUOUS	DUF2254_membrane
A0A937D0Q8	DUF2254 domain-containing protein	442	JI739_05010	2801330	Ramlibacter aurantiacus	Ramlibacter aurantiacus	True	IPR018723	family		442	12	383	CONTINUOUS	DUF2254_membrane
A0A937D3B5	DUF2254 domain-containing protein	441	JKG68_19835	670292	Microvirga aerilata	Microvirga aerilata	True	IPR018723	family		441	13	384	CONTINUOUS	DUF2254_membrane
A0A937F6Y6	DUF2254 domain-containing protein	439	JL102_04885	2803949	Fulvivirga sediminis	Fulvivirga sediminis	True	IPR018723	family		439	17	377	CONTINUOUS	DUF2254_membrane
A0A938YHE6	DUF2254 domain-containing protein	448	JL107_01620	363630	Nakamurella flavida	Nakamurella flavida	True	IPR018723	family		448	15	390	CONTINUOUS	DUF2254_membrane
A0A939DCT0	DUF2254 domain-containing protein	429	JYP50_03805	651086	Parahaliea mediterranea	Parahaliea mediterranea	True	IPR018723	family		429	16	376	CONTINUOUS	DUF2254_membrane
A0A939DN78	DUF2254 domain-containing protein	429	J0A66_08315	751969	Bowmanella dokdonensis	Bowmanella dokdonensis	True	IPR018723	family		429	14	370	CONTINUOUS	DUF2254_membrane
A0A939ERJ3	DUF2254 domain-containing protein	466	J0X15_19145	2816037	Roseibium limicola	Roseibium limicola	True	IPR018723	family		466	18	379	CONTINUOUS	DUF2254_membrane
A0A939ETU9	DUF2254 domain-containing protein	447	J0X19_03750	2816474	Hymenobacter telluris	Hymenobacter telluris	True	IPR018723	family		447	15	393	CONTINUOUS	DUF2254_membrane
A0A939F519	DUF2254 domain-containing protein	438	J0695_12940	163361	Streptomyces beijiangensis	Streptomyces beijiangensis	True	IPR018723	family		438	22	391	CONTINUOUS	DUF2254_membrane
A0A939FYX5	DUF2254 domain-containing protein	459	J1C48_15825	2816857	Jiella flava	Jiella flava	True	IPR018723	family		459	15	404	CONTINUOUS	DUF2254_membrane
A0A939HDA6	DUF2254 domain-containing protein	438	J3A84_12520	2817862	Proteiniclasticum aestuarii	Proteiniclasticum aestuarii	True	IPR018723	family		438	11	380	CONTINUOUS	DUF2254_membrane
A0A939LPW6	DUF2254 domain-containing protein	448	J4G33_08220	2819234	Actinotalea soli	Actinotalea soli	True	IPR018723	family		448	9	394	CONTINUOUS	DUF2254_membrane
A0A939P805	DUF2254 domain-containing protein	432	J4573_10515	1427535	Actinomadura barringtoniae	Actinomadura barringtoniae	True	IPR018723	family		432	14	378	CONTINUOUS	DUF2254_membrane
A0A940MD21	DUF2254 domain-containing protein	441	JFN87_14310	2798581	Streptomyces montanisoli	Streptomyces montanisoli	True	IPR018723	family		441	23	383	CONTINUOUS	DUF2254_membrane
A0A940N1Y6	DUF2254 domain-containing protein	411	J5Y10_27170	2820811	Roseomonas indoligenes	Roseomonas indoligenes	True	IPR018723	family		411	14	366	CONTINUOUS	DUF2254_membrane
A0A940S1G7	DUF2254 domain-containing protein	427	J5474_11170	2820268	Sagittula salina	Sagittula salina	True	IPR018723	family		427	20	377	CONTINUOUS	DUF2254_membrane
A0A941AJ53	DUF2254 domain-containing protein	425	JOL79_18910	2806554	Microbispora oryzae	Microbispora oryzae	True	IPR018723	family		425	1	365	CONTINUOUS	DUF2254_membrane
A0A941ANT3	DUF2254 domain-containing protein	432	J7W16_06085	2822140	Halalkalibacter suaedae	Halalkalibacter suaedae	True	IPR018723	family		432	12	374	CONTINUOUS	DUF2254_membrane
A0A941D9S6	DUF2254 domain-containing protein	429	KC207_14905	2828860	Phycicoccus avicenniae	Phycicoccus avicenniae	True	IPR018723	family		429	34	397	CONTINUOUS	DUF2254_membrane
A0A941ENQ4	DUF2254 domain-containing protein	413	KDL01_14315	1508375	Actinospica durhamensis	Actinospica durhamensis	True	IPR018723	family		413	27	366	CONTINUOUS	DUF2254_membrane
A0A941EV05	DUF2254 domain-containing protein	445	KDL01_29675	1508375	Actinospica durhamensis	Actinospica durhamensis	True	IPR018723	family		445	17	393	CONTINUOUS	DUF2254_membrane
A0A941IA31	DUF2254 domain-containing protein	174	KCX74_02900	447199	Virgibacillus salarius	Virgibacillus salarius	True	IPR018723	family		174	5	163	CONTINUOUS	DUF2254_membrane
A0A941INW1	DUF2254 domain-containing protein	457	KDK95_26435	2828514	Actinospica acidithermotolerans	Actinospica acidithermotolerans	True	IPR018723	family		457	17	395	CONTINUOUS	DUF2254_membrane
A0A941ISP2	DUF2254 domain-containing protein	424	KDL01_36055	1508375	Actinospica durhamensis	Actinospica durhamensis	True	IPR018723	family		424	1	372	CONTINUOUS	DUF2254_membrane
A0A942E7U4	DUF2254 domain-containing protein	414	KD146_10540	2829817	Devosia litorisediminis	Devosia litorisediminis	True	IPR018723	family		414	14	364	CONTINUOUS	DUF2254_membrane
A0A942UYL0	DUF2254 domain-containing protein	436	GOQ27_12025	2683708	Anaeromonas frigoriresistens	Anaeromonas frigoriresistens	True	IPR018723	family		436	11	377	CONTINUOUS	DUF2254_membrane
A0A944CQE6	DUF2254 domain-containing protein	422	DYI25_20180	308892	Mesobacillus boroniphilus	Mesobacillus boroniphilus	True	IPR018723	family		422	1	368	CONTINUOUS	DUF2254_membrane
A0A944DBD9	DUF2254 domain-containing protein	424	I8J34_00315	2795389	Denitromonas iodatirespirans	Denitromonas iodatirespirans	True	IPR018723	family		424	18	373	CONTINUOUS	DUF2254_membrane
A0A953I2U6	DUF2254 domain-containing protein	436	KUV50_18735	1227546	Membranihabitans marinus	Membranihabitans marinus	True	IPR018723	family		436	17	380	CONTINUOUS	DUF2254_membrane
A0A963Z684	DUF2254 domain-containing protein	430	ACELLULO517_23975	2802395	Acidisoma cellulosilyticum	Acidisoma cellulosilyticum	True	IPR018723	family		430	14	374	CONTINUOUS	DUF2254_membrane
A0A964WVR8	DUF2254 domain-containing protein	453	E4O86_21705	2555902	Propylenella binzhouense	Propylenella binzhouense	True	IPR018723	family		453	24	401	CONTINUOUS	DUF2254_membrane
A0A964XQJ8	DUF2254 domain-containing protein	442	GUY60_31575	1775135	Streptomyces boluensis	Streptomyces boluensis	True	IPR018723	family		442	28	385	CONTINUOUS	DUF2254_membrane
A0A967AV83	DUF2254 domain-containing protein	425	FK220_016790	2696054	Pelagihabitans pacificus	Pelagihabitans pacificus	True	IPR018723	family		425	17	380	CONTINUOUS	DUF2254_membrane
A0A967B4I8	DUF2254 domain-containing protein	433	GOB87_01855	104097	Acetobacter estunensis	Acetobacter estunensis	True	IPR018723	family		433	13	376	CONTINUOUS	DUF2254_membrane
A0A967BD33	DUF2254 domain-containing protein	420	HAT86_07475	2716691	Roseovarius gahaiensis	Roseovarius gahaiensis	True	IPR018723	family		420	20	373	CONTINUOUS	DUF2254_membrane
A0A969TVQ7	DUF2254 domain-containing protein	456	HCN83_12270	1237094	Alkalicoccus luteus	Alkalicoccus luteus	True	IPR018723	family		456	27	391	CONTINUOUS	DUF2254_membrane
A0A969WA17	DUF2254 domain-containing protein	418	G7Y82_08060	2714601	Solimonas marina	Solimonas marina	True	IPR018723	family		418	14	369	CONTINUOUS	DUF2254_membrane
A0A974NRX6	DUF2254 domain-containing protein	441	I6J18_16585	1407	Peribacillus psychrosaccharolyticus	Peribacillus psychrosaccharolyticus	True	IPR018723	family		441	12	377	CONTINUOUS	DUF2254_membrane
A0A974S3V6	DUF2254 domain-containing protein	468	H5J25_16575	2759526	Sphingomonas aliaeris	Sphingomonas aliaeris	True	IPR018723	family		468	14	398	CONTINUOUS	DUF2254_membrane
A0A975AI05	DUF2254 domain-containing protein	442	J0B03_00310	2815577	Alkalibacter rhizosphaerae	Alkalibacter rhizosphaerae	True	IPR018723	family		442	12	379	CONTINUOUS	DUF2254_membrane
A0A975CQE6	DUF2254 domain-containing protein	427	J3359_03860	2818493	Polaribacter cellanae	Polaribacter cellanae	True	IPR018723	family		427	17	378	CONTINUOUS	DUF2254_membrane
A0A975JZA3	DUF2254 domain-containing protein	478	F6B93_16485	886343	Mycobacterium spongiae	Mycobacterium spongiae	True	IPR018723	family		478	20	389	CONTINUOUS	DUF2254_membrane
A0A975TYG0	DUF2254 domain-containing protein	416	KUL25_05485	2841589	Gymnodinialimonas phycosphaerae	Gymnodinialimonas phycosphaerae	True	IPR018723	family		416	15	367	CONTINUOUS	DUF2254_membrane
A0A975W9Q3	DUF2254 domain-containing protein	396	SAMN04487940_105245	42444	Marinovum algicola	Marinovum algicola	True	IPR018723	family		396	14	371	CONTINUOUS	DUF2254_membrane
A0A975XMA2	DUF2254 domain-containing protein	457	KG104_08250	2816859	Arthrobacter sunyaminii	Arthrobacter sunyaminii	True	IPR018723	family		457	27	390	CONTINUOUS	DUF2254_membrane
A0A9E4ZSQ6	DUF2254 domain-containing protein	258	O3H54_03805	408577	Methanobacterium veterum	Methanobacterium veterum	True	IPR018723	family		258	7	158	CONTINUOUS	DUF2254_membrane
A0A9E4ZWN3	DUF2254 domain-containing protein	525	O3H54_03810	408577	Methanobacterium veterum	Methanobacterium veterum	True	IPR018723	family		525	36	169	CONTINUOUS	DUF2254_membrane
A0A9E5K0M5	DUF2254 domain-containing protein	439	G8770_12890	1470433	Pseudomaricurvus hydrocarbonicus	Pseudomaricurvus hydrocarbonicus	True	IPR018723	family		439	14	386	CONTINUOUS	DUF2254_membrane
A0A9E5MF88	DUF2254 domain-containing protein	442	FK219_009020	2591847	Microcella pacifica	Microcella pacifica	True	IPR018723	family		442	12	389	CONTINUOUS	DUF2254_membrane
A0A9E6Y0J6	DUF2254 domain-containing protein	395	DSM104329_03621	2884022	Capillimicrobium parvum	Capillimicrobium parvum	True	IPR018723	family		395	2	348	CONTINUOUS	DUF2254_membrane
A0A9E6ZRG9	DUF2254 domain-containing protein	403	MQE35_17295	2926907	Abyssalbus ytuae	Abyssalbus ytuae	True	IPR018723	family		403	2	363	CONTINUOUS	DUF2254_membrane
A0A9E7DIH0	DUF2254 domain-containing protein	440	M1R53_05730	938288	Fenollaria massiliensis	Fenollaria massiliensis	True	IPR018723	family		440	13	371	CONTINUOUS	DUF2254_membrane
A0A9E7TKC1	DUF2254 domain-containing protein	570	L6E24_14340	33865	Methanoplanus endosymbiosus	Methanoplanus endosymbiosus	True	IPR018723	family		570	30	181	CONTINUOUS	DUF2254_membrane
A0A9E8SDG5	DUF2254 domain-containing protein	423	N7U66_20195	2980107	Lacinutrix neustonica	Lacinutrix neustonica	True	IPR018723	family		423	17	377	CONTINUOUS	DUF2254_membrane
A0A9J6PCY7	DUF2254 domain-containing protein	468	NJQ99_08490	2959716	Futiania mangrovi	Futiania mangrovi	True	IPR018723	family		468	13	398	CONTINUOUS	DUF2254_membrane
A0A9N7LP71	DUF2254 domain-containing protein	492	NJB1907Z4_C17310	265949	Mycobacterium pseudoshottsii	Mycobacterium pseudoshottsii	True	IPR018723	family		492	19	389	CONTINUOUS	DUF2254_membrane
A0A9N7LPD3	DUF2254 domain-containing protein	470	NJB1907Z4_C30120	265949	Mycobacterium pseudoshottsii	Mycobacterium pseudoshottsii	True	IPR018723	family		470	30	408	CONTINUOUS	DUF2254_membrane
A0A9N8CSB0	DUF2254 domain-containing protein	425	TML_03982	67827	Citrobacter werkmanii	Citrobacter werkmanii	True	IPR018723	family		425	15	369	CONTINUOUS	DUF2254_membrane
A0A9N8CYQ8	DUF2254 domain-containing protein	425	TML_05734	67827	Citrobacter werkmanii	Citrobacter werkmanii	True	IPR018723	family		425	15	369	CONTINUOUS	DUF2254_membrane
A0A9N8DKA1	Membrane	540	SEMRO_130_G061770.1	568900	Seminavis robusta	Seminavis robusta	True	IPR018723	family		540	11	425	CONTINUOUS	DUF2254_membrane
A0A9P1BFZ6	BON domain-containing protein	1568	C1SCF055_LOCUS403	2562237	Cladocopium goreaui	Cladocopium goreaui	False	IPR018723	family		1568	18	356	CONTINUOUS	DUF2254_membrane
A0A9Q2P7Y8	DUF2254 domain-containing protein	415	JQX48_01490	505252	Marivita cryptomonadis	Marivita cryptomonadis	True	IPR018723	family		415	12	368	CONTINUOUS	DUF2254_membrane
A0A9Q3MFD3	DUF2254 domain-containing protein	431	HJB60_02735	1138194	Rhizobium lentis	Rhizobium lentis	True	IPR018723	family		431	14	372	CONTINUOUS	DUF2254_membrane
A0A9Q3UL15	DUF2254 domain-containing protein	419	LL252_02600	1177169	Alloalcanivorax marinus	Alloalcanivorax marinus	True	IPR018723	family		419	15	375	CONTINUOUS	DUF2254_membrane
A0A9Q3ZBN1	DUF2254 domain-containing protein	417	LZG35_02140	1094342	Alloalcanivorax xenomutans	Alloalcanivorax xenomutans	True	IPR018723	family		417	15	370	CONTINUOUS	DUF2254_membrane
A0A9Q4AQA0	DUF2254 domain-containing protein	406	NF348_12170	2952754	Devosia ureilytica	Devosia ureilytica	True	IPR018723	family		406	13	362	CONTINUOUS	DUF2254_membrane
A0A9Q4CGD7	DUF2254 domain-containing protein	437	JIM95_02550	2800405	Corynebacterium antarcticum	Corynebacterium antarcticum	True	IPR018723	family		437	15	374	CONTINUOUS	DUF2254_membrane
A0A9Q4KVF0	DUF2254 domain-containing protein	562	L0665_06105	348610	Methanogenium marinum	Methanogenium marinum	True	IPR018723	family		562	20	143	CONTINUOUS	DUF2254_membrane
A0A9Q6WQI0	DUF2254 domain-containing protein	437	VOI32_06545	75105	Paraburkholderia caribensis	Paraburkholderia caribensis	True	IPR018723	family		437	14	379	CONTINUOUS	DUF2254_membrane
A0A9Q7ZK86	DUF2254 domain-containing protein	425	GHA_04686	133448	Citrobacter youngae	Citrobacter youngae	True	IPR018723	family		425	15	369	CONTINUOUS	DUF2254_membrane
A0A9Q9HFC9	DUF2254 domain-containing protein	397	K3722_15375	506591	Leisingera caerulea	Leisingera caerulea	True	IPR018723	family		397	14	370	CONTINUOUS	DUF2254_membrane
A0A9Q9ITF2	DUF2254 domain-containing protein	453	Daura_22165	35754	Dactylosporangium aurantiacum	Dactylosporangium aurantiacum	True	IPR018723	family		453	21	396	CONTINUOUS	DUF2254_membrane
A0A9W4FDU9	DUF2254 domain-containing protein	471	MGALJ_10760	39689	Mycobacterium gallinarum	Mycobacterium gallinarum	True	IPR018723	family		471	30	409	CONTINUOUS	DUF2254_membrane
A0A9W4R4V1	DUF2254 domain-containing protein	450	PSECIP111854_04049	2963714	Pseudoalteromonas holothuriae	Pseudoalteromonas holothuriae	True	IPR018723	family		450	16	385	CONTINUOUS	DUF2254_membrane
A0A9W4VMK0	DUF2254 domain-containing protein	453	PSEHALCIP103_00182	228	Pseudoalteromonas haloplanktis	Pseudoalteromonas haloplanktis	True	IPR018723	family		453	16	383	CONTINUOUS	DUF2254_membrane
A0A9W5U279	DUF2254 domain-containing protein	428	GCM10011409_43720	1827502	Lentibacillus populi	Lentibacillus populi	True	IPR018723	family		428	11	377	CONTINUOUS	DUF2254_membrane
A0A9W5UWI6	DUF2254 domain-containing protein	396	Vse01_55650	547162	Micromonospora sediminimaris	Micromonospora sediminimaris	True	IPR018723	family		396	15	370	CONTINUOUS	DUF2254_membrane
A0A9W6CMC4	DUF2254 domain-containing protein	416	GGQ86_002264	281	Xanthobacter flavus	Xanthobacter flavus	True	IPR018723	family		416	19	371	CONTINUOUS	DUF2254_membrane
A0A9W6CX07	DUF2254 domain-containing protein	449	ARHIZOSPH14_18030	88374	Agromyces rhizosphaerae	Agromyces rhizosphaerae	True	IPR018723	family		449	15	391	CONTINUOUS	DUF2254_membrane
A0A9W6I8A9	DUF2254 domain-containing protein	481	GCM10017600_73330	47481	Streptosporangium carneum	Streptosporangium carneum	True	IPR018723	family		481	27	340	CONTINUOUS	DUF2254_membrane
A0A9W6JD60	DUF2254 domain-containing protein	407	GCM10017643_42660	518825	Ancylobacter dichloromethanicus	Ancylobacter dichloromethanicus	True	IPR018723	family		407	7	362	CONTINUOUS	DUF2254_membrane
A0A9W6JVN5	DUF2254 domain-containing protein	409	GCM10017653_15500	1282440	Ancylobacter defluvii	Ancylobacter defluvii	True	IPR018723	family		409	4	366	CONTINUOUS	DUF2254_membrane
A0A9W6LBF6	DUF2254 domain-containing protein	443	GHYDROH2_00120	40983	Geobacter hydrogenophilus	Geobacter hydrogenophilus	True	IPR018723	family		443	13	390	CONTINUOUS	DUF2254_membrane
